order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_to_approval_days,approval_to_carrier_days,transport_days,total_fulfillment_days,delay_days,is_delayed,early_days,delay_days_positive,review_score,review_creation_date,review_answer_timestamp,customer_state,customer_city,customer_zip_code_prefix,payment_value_total,payment_installments_max,payment_installments_mean,payment_type_primary,payment_type_nunique,payment_records,item_count,seller_count,seller_state_count,product_count,category_count,price_total,freight_total,weight_total_g,volume_total_cm3,item_price_mean,freight_mean,top_category,order_cost_total,freight_ratio,is_low_score,is_high_score,is_multi_seller,is_multi_item,has_installment,purchase_to_approval_days_w,approval_to_carrier_days_w,transport_days_w,total_fulfillment_days_w,delay_days_positive_w,price_total_w,freight_total_w,order_cost_total_w,weight_total_g_w,volume_total_cm3_w,freight_ratio_w,payment_value_total_w,order_complexity_index,complexity_level,delay_bucket,payment_value_bucket
ddc1ad74baf8bdaaaf50180cccb24d71,f9b659b91eeb363feb311c590fe4c9f8,delivered,2017-12-22 18:06:06,2017-12-22 18:29:35,2017-12-26 16:56:58,2018-01-04 21:07:43,2018-01-29,0.016307870370370372,3.9356828703703703,9.174131944444444,13.126122685185186,-25.0,0,25.0,0.0,5.0,2018-01-05 00:00:00,2018-01-07 22:31:00,MS,itapora,79890,180.26,5.0,5.0,credit_card,1.0,1.0,1,1,1,1,1,159.9,20.36,792.0,4256.0,159.9,20.36,health_beauty,180.26,0.112947964051925,0,1,0,0,1,0.016307870370370372,3.9356828703703703,9.174131944444444,13.126122685185186,0.0,159.9,20.36,180.26,792.0,4256.0,0.112947964051925,180.26,-0.0961,Q3,On-time,Q4
bdd235f0cec5fc3c21249b12446542c7,a36a736c8e0286e11a01c4dc3f35dbc7,delivered,2017-05-09 23:22:43,2017-05-11 03:50:13,2017-05-11 14:44:44,2017-05-23 06:25:56,2017-05-31,1.1857638888888888,0.454525462962963,11.653611111111111,13.293900462962963,-8.0,0,8.0,0.0,5.0,2017-05-24 00:00:00,2017-05-24 15:00:12,RS,rio grande,96211,467.8,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,449.9,17.9,450.0,2808.0,449.9,17.9,watches_gifts,467.79999999999995,0.03826421547669945,0,1,0,0,0,1.1857638888888888,0.454525462962963,11.653611111111111,13.293900462962963,0.0,449.9,17.9,467.79999999999995,450.0,2808.0,0.03826421547669945,467.8,-0.3282,Q1 Low,On-time,Q5 High
c771cdb4091279746e01df25b8c6e7fc,6dbfd47e8b257f03c48b22c46aa895d3,delivered,2018-01-05 09:26:00,2018-01-05 09:34:26,2018-01-10 16:30:15,2018-01-23 16:41:35,2018-02-08,0.005856481481481482,5.288761574074074,13.00787037037037,18.302488425925926,-16.0,0,16.0,0.0,5.0,2018-01-24 00:00:00,2018-01-24 20:02:17,SP,indaiatuba,13334,210.6,4.0,4.0,credit_card,1.0,1.0,1,1,1,1,1,193.0,17.6,1100.0,9350.0,193.0,17.6,small_appliances,210.6,0.08357075023741692,0,1,0,0,1,0.005856481481481482,5.288761574074074,13.00787037037037,18.302488425925926,0.0,193.0,17.6,210.6,1100.0,9350.0,0.08357075023741692,210.6,-0.1067,Q3,On-time,Q5 High
f4b85a796ab70afd964c35ac15b29fa4,819cbd55a98fda9364f7241bc8336a14,delivered,2018-08-07 14:56:32,2018-08-08 04:35:15,2018-08-11 07:17:00,2018-08-15 20:48:42,2018-09-04,0.5685532407407408,3.112326388888889,4.563680555555556,8.244560185185184,-20.0,0,20.0,0.0,5.0,2018-08-16 00:00:00,2018-08-17 00:15:39,SP,cacapava,12289,43.34,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,25.06,18.28,650.0,4096.0,25.06,18.28,housewares,43.34,0.42178126442085834,0,1,0,0,0,0.5685532407407408,3.112326388888889,4.563680555555556,8.244560185185184,0.0,25.06,18.28,43.34,650.0,4096.0,0.42178126442085834,43.34,-0.3131,Q1 Low,On-time,Q1
3988d13890ae406263f1d3e8fe2c0ff9,66a3f1ed46078cbf7bd14618039812b9,delivered,2018-03-12 15:18:28,2018-03-12 16:06:40,2018-03-24 00:05:05,2018-03-28 21:03:57,2018-04-09,0.03347222222222222,11.332233796296297,4.874212962962963,16.23991898148148,-12.0,0,12.0,0.0,4.0,2018-03-29 00:00:00,2018-03-30 03:06:51,SP,sao caetano do sul,9541,160.47,4.0,4.0,credit_card,1.0,1.0,1,1,1,1,1,147.0,13.47,150.0,1056.0,147.0,13.47,health_beauty,160.47,0.08394092353710975,0,1,0,0,1,0.03347222222222222,11.332233796296297,4.874212962962963,16.23991898148148,0.0,147.0,13.47,160.47,150.0,1056.0,0.08394092353710975,160.47,-0.1917,Q2,On-time,Q4
ea500d2d546dac2099f6ab0531823025,301ade42dae8f56c089f707d49b16d0e,delivered,2017-11-23 14:03:18,2017-11-23 14:13:27,2017-12-05 20:34:13,2017-12-19 19:15:39,2017-12-18,0.007048611111111111,12.264421296296296,13.945439814814815,26.216909722222223,1.0,1,0.0,1.0,4.0,2017-12-19 00:00:00,2017-12-21 16:02:28,CE,fortaleza,60170,177.39,4.0,4.0,credit_card,1.0,1.0,1,1,1,1,1,159.0,18.39,342.0,3510.0,159.0,18.39,watches_gifts,177.39,0.1036698799255877,0,1,0,0,1,0.007048611111111111,12.264421296296296,13.945439814814815,26.216909722222223,1.0,159.0,18.39,177.39,342.0,3510.0,0.1036698799255877,177.39,-0.1698,Q3,1 day,Q4
c9ab674bebfbe567487d3d728886e836,812d2ce75e6313ab48b13ecd9d4b7fb4,delivered,2018-02-01 20:47:05,2018-02-01 20:55:50,2018-02-03 00:46:29,2018-02-16 22:15:04,2018-03-09,0.006076388888888889,1.1601736111111112,13.894849537037038,15.061099537037038,-21.0,0,21.0,0.0,5.0,2018-02-17 00:00:00,2018-02-20 13:19:01,RS,carlos barbosa,95185,88.16,2.0,2.0,credit_card,1.0,1.0,1,1,1,1,1,72.9,15.26,213.0,2808.0,72.9,15.26,computers_accessories,88.16000000000001,0.1730943738656987,0,1,0,0,1,0.006076388888888889,1.1601736111111112,13.894849537037038,15.061099537037038,0.0,72.9,15.26,88.16000000000001,213.0,2808.0,0.1730943738656987,88.16,-0.2842,Q2,On-time,Q3
5b5000f42c9f7a3bd25a2199e7f9d943,916ba025651123ee5d0e8443e16c6baf,delivered,2018-04-04 13:47:39,2018-04-04 14:10:19,2018-04-05 18:35:35,2018-04-06 15:18:32,2018-04-16,0.01574074074074074,1.184212962962963,0.8631597222222223,2.063113425925926,-10.0,0,10.0,0.0,1.0,2018-04-07 00:00:00,2018-04-08 18:21:33,SP,sao paulo,5144,53.58,1.0,1.0,credit_card,1.0,1.0,2,1,1,1,1,37.0,16.58,700.0,7560.0,18.5,8.29,health_beauty,53.58,0.3094438223217618,1,0,0,1,0,0.01574074074074074,1.184212962962963,0.8631597222222223,2.063113425925926,0.0,37.0,16.58,53.58,700.0,7560.0,0.3094438223217618,53.58,-0.0229,Q3,On-time,Q1
c59585ab4509d02f4685423c12357ed6,7388c02748d6f6805ab8c2567cc7e0ad,delivered,2018-02-23 10:19:19,2018-02-24 02:48:32,2018-02-26 22:19:13,2018-03-07 19:13:26,2018-03-22,0.6869560185185185,2.812974537037037,8.870983796296295,12.370914351851852,-15.0,0,15.0,0.0,5.0,2018-03-08 00:00:00,2018-03-09 01:24:03,SP,americana,13465,55.0,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,39.9,15.1,500.0,9800.0,39.9,15.1,furniture_decor,55.0,0.27454545454545454,0,1,0,0,0,0.6869560185185185,2.812974537037037,8.870983796296295,12.370914351851852,0.0,39.9,15.1,55.0,500.0,9800.0,0.27454545454545454,55.0,-0.2841,Q2,On-time,Q2
79ee6745e164245e776acc4bb4e37e3a,358f08ec395bb0b74d9a5a1a594e6e98,delivered,2018-08-08 09:00:50,2018-08-08 09:10:17,2018-08-08 14:02:00,2018-08-13 23:46:32,2018-08-23,0.0065625,0.2025810185185185,5.405925925925926,5.615069444444444,-10.0,0,10.0,0.0,5.0,2018-08-14 00:00:00,2018-08-15 12:50:22,SP,sao jose dos campos,12209,57.11,1.0,1.0,credit_card,1.0,1.0,1,1,1,1,1,42.5,14.61,1206.0,4641.0,42.5,14.61,health_beauty,57.11,0.25582209770618103,0,1,0,0,0,0.0065625,0.2025810185185185,5.405925925925926,5.615069444444444,0.0,42.5,14.61,57.11,1206.0,4641.0,0.25582209770618103,57.11,-0.2895,Q2,On-time,Q2
9ea1203e5b988b66f3a348380106b77e,b8f84f80042abaa756f3e62df71d492a,delivered,2018-08-16 18:16:37,2018-08-16 18:30:11,2018-08-22 14:08:00,2018-08-27 19:28:40,2018-09-04,0.009421296296296296,5.81792824074074,5.222685185185185,11.050034722222222,-8.0,0,8.0,0.0,4.0,2018-08-28 00:00:00,2018-08-28 22:49:51,SP,botucatu,18609,123.75,4.0,4.0,credit_card,1.0,1.0,1,1,1,1,1,110.32,13.43,150.0,990.0,110.32,13.43,health_beauty,123.75,0.10852525252525252,0,1,0,0,1,0.009421296296296296,5.81792824074074,5.222685185185185,11.050034722222222,0.0,110.32,13.43,123.75,150.0,990.0,0.10852525252525252,123.75,-0.1921,Q2,On-time,Q3
17290263a090bbef4685f5b23f355104,8b8e1f21809b87482e2b9f464ae65237,delivered,2017-12-11 16:53:48,2017-12-11 17:10:56,2017-12-13 20:43:38,2017-12-27 18:39:17,2018-01-16,0.011898148148148149,2.1477083333333336,13.913645833333334,16.073252314814816,-20.0,0,20.0,0.0,5.0,2017-12-28 00:00:00,2017-12-29 00:32:58,RS,porto xavier,98995,138.6,2.0,2.0,credit_card,1.0,1.0,1,1,1,1,1,122.99,15.61,400.0,3600.0,122.99,15.61,unknown,138.6,0.11262626262626263,0,1,0,0,1,0.011898148148148149,2.1477083333333336,13.913645833333334,16.073252314814816,0.0,122.99,15.61,138.6,400.0,3600.0,0.11262626262626263,138.6,-0.2726,Q2,On-time,Q4
57caee5837cc4a8f605f3a83bff208db,3529b35e86160baf0aa22a9770420250,delivered,2017-07-11 11:22:43,2017-07-11 11:30:28,2017-07-14 14:06:45,2017-07-26 10:44:33,2017-08-14,0.005381944444444444,3.1085300925925927,11.859583333333333,14.97349537037037,-19.0,0,19.0,0.0,1.0,2017-07-26 00:00:00,2017-07-27 02:27:51,RS,taquara,95611,325.93,10.0,10.0,credit_card,1.0,1.0,1,1,1,1,1,299.0,26.93,6050.0,36000.0,299.0,26.93,home_confort,325.93,0.08262510354984198,1,0,0,0,1,0.005381944444444444,3.1085300925925927,11.859583333333333,14.97349537037037,0.0,299.0,26.93,325.93,6050.0,36000.0,0.08262510354984198,325.93,0.5519,Q4 High,On-time,Q5 High
38ead2ac61ab32ce96209301f9d365f6,0be74c3190e29ed9550c7c2ca1417a14,delivered,2018-05-10 16:19:55,2018-05-10 16:35:27,2018-05-11 15:13:00,2018-05-21 23:22:34,2018-06-07,0.010787037037037038,0.9427430555555556,10.339976851851851,11.293506944444445,-17.0,0,17.0,0.0,5.0,2018-05-22 00:00:00,2018-05-23 11:14:39,SP,castilho,16920,41.2,1.0,1.0,credit_card,1.0,1.0,1,1,1,1,1,29.9,11.3,100.0,1122.0,29.9,11.3,electronics,41.2,0.27427184466019416,0,1,0,0,0,0.010787037037037038,0.9427430555555556,10.339976851851851,11.293506944444445,0.0,29.9,11.3,41.2,100.0,1122.0,0.27427184466019416,41.2,-0.3512,Q1 Low,On-time,Q1
526404bb2c3943e843e39ff556ce5f71,3fff0b30168471f40305903a717a1a17,delivered,2017-12-27 15:34:00,2017-12-27 16:09:58,2018-01-03 17:47:09,2018-01-11 18:15:13,2018-01-30,0.02497685185185185,7.067488425925926,8.019490740740741,15.11195601851852,-19.0,0,19.0,0.0,4.0,2018-01-12 00:00:00,2018-01-13 20:38:09,SP,rio claro,13500,83.25,5.0,5.0,credit_card,1.0,1.0,1,1,1,1,1,58.0,25.25,1550.0,16740.0,58.0,25.25,sports_leisure,83.25,0.3033033033033033,0,1,0,0,1,0.02497685185185185,7.067488425925926,8.019490740740741,15.11195601851852,0.0,58.0,25.25,83.25,1550.0,16740.0,0.3033033033033033,83.25,0.0071,Q3,On-time,Q2
f3fc3c963c2854345aac9d080936f879,fdecaebc4cd45fb928ea5b6a009f13bf,delivered,2017-03-30 17:48:08,2017-03-30 18:02:15,2017-04-05 16:18:05,2017-04-13 13:03:47,2017-04-19,0.00980324074074074,5.927662037037037,7.865069444444444,13.802534722222223,-6.0,0,6.0,0.0,4.0,2017-04-14 00:00:00,2017-04-14 23:02:15,SP,maua,9361,73.18,3.0,3.0,credit_card,1.0,1.0,1,1,1,1,1,59.0,14.18,10700.0,27000.0,59.0,14.18,garden_tools,73.18,0.19376878928669033,0,1,0,0,1,0.00980324074074074,5.927662037037037,7.865069444444444,13.802534722222223,0.0,59.0,14.18,73.18,10700.0,27000.0,0.19376878928669033,73.18,0.2989,Q4 High,On-time,Q2
541e38b8cb17dc622161e1e475b308bd,973b7fb9752333c4abd3975a397cda2e,delivered,2017-03-13 21:19:38,2017-03-13 21:19:38,2017-03-15 12:11:21,2017-03-24 15:07:18,2017-04-05,0.0,1.6192476851851851,9.1221875,10.741435185185185,-12.0,0,12.0,0.0,5.0,2017-03-25 00:00:00,2017-03-27 02:04:33,RJ,nova friburgo,28613,118.9,3.0,3.0,credit_card,1.0,1.0,1,1,1,1,1,104.0,14.9,460.0,6137.0,104.0,14.9,consoles_games,118.9,0.12531539108494533,0,1,0,0,1,0.0,1.6192476851851851,9.1221875,10.741435185185185,0.0,104.0,14.9,118.9,460.0,6137.0,0.12531539108494533,118.9,-0.2023,Q2,On-time,Q3
4b8267d1f715adb8eb69ac677662c100,4004f17e88f450a6adcec6013038295a,delivered,2018-05-04 15:02:52,2018-05-05 02:35:15,2018-05-10 15:34:00,2018-05-17 17:31:29,2018-05-29,0.48082175925925924,5.540798611111111,7.081585648148148,13.103206018518518,-12.0,0,12.0,0.0,5.0,2018-05-18 00:00:00,2018-05-21 10:55:31,SP,santa adelia,15950,229.7,1.0,1.0,boleto,1.0,1.0,2,1,1,1,1,210.0,19.7,2000.0,15264.0,105.0,9.85,watches_gifts,229.7,0.08576404005224206,0,1,0,1,0,0.48082175925925924,5.540798611111111,7.081585648148148,13.103206018518518,0.0,210.0,19.7,229.7,2000.0,15264.0,0.08576404005224206,229.7,0.0713,Q3,On-time,Q5 High
9b05e5be44c83c64626fb21d4bba7118,41c3397f98f68a96ed458e8db47782e5,delivered,2017-11-13 16:12:04,2017-11-13 16:31:44,2017-11-14 23:16:48,2017-11-20 14:51:31,2017-12-04,0.013657407407407408,1.2812962962962964,5.6491087962962965,6.9440625,-14.0,0,14.0,0.0,5.0,2017-11-21 00:00:00,2017-11-30 19:37:41,SP,sao paulo,4224,604.3,10.0,10.0,credit_card,1.0,1.0,1,1,1,1,1,559.99,44.31,11750.0,56880.0,559.99,44.31,cool_stuff,604.3,0.07332450769485356,0,1,0,0,1,0.013657407407407408,1.2812962962962964,5.6491087962962965,6.9440625,0.0,559.99,44.31,604.3,11750.0,56880.0,0.07332450769485356,604.3,0.887,Q4 High,On-time,Q5 High
ae938042ee33a2f3048cb2e4d25f9bb8,2f8c07cbd57c27226a1db824670fe3e0,delivered,2018-06-25 12:58:18,2018-06-26 10:35:28,2018-06-28 13:47:00,2018-07-03 16:07:15,2018-07-26,0.9008101851851852,2.1330092592592593,5.097395833333334,8.131215277777779,-23.0,0,23.0,0.0,5.0,2018-07-03 00:00:00,2018-07-04 17:05:02,MG,belo horizonte,30220,133.66,1.0,1.0,voucher,2.0,4.0,1,1,1,1,1,109.9,23.76,6650.0,21175.0,109.9,23.76,furniture_living_room,133.66,0.1777644770312734,0,1,0,0,0,0.9008101851851852,2.1330092592592593,5.097395833333334,8.131215277777779,0.0,109.9,23.76,133.66,6650.0,21175.0,0.1777644770312734,133.66,0.0099,Q3,On-time,Q4
502d7a6ef832644f5208f0af59e4c5bb,402ca03ce492f1c7c5df7185b4599738,delivered,2017-03-25 19:29:39,2017-03-25 19:42:06,2017-03-29 12:48:37,2017-04-06 14:14:04,2017-04-18,0.008645833333333333,3.7128587962962962,8.059340277777778,11.780844907407408,-12.0,0,12.0,0.0,2.0,2017-04-07 00:00:00,2017-04-08 01:05:56,PR,curitiba,80060,80.92,6.0,6.0,credit_card,1.0,1.0,2,1,1,1,1,49.8,31.12,2000.0,20000.0,24.9,15.56,furniture_decor,80.92,0.38457736035590706,1,0,0,1,1,0.008645833333333333,3.7128587962962962,8.059340277777778,11.780844907407408,0.0,49.8,31.12,80.92,2000.0,20000.0,0.38457736035590706,80.92,0.3635,Q4 High,On-time,Q2
b6c2cb2c2214d74e66ef92c726b5160d,163629f30be0f160d71b8d1a293ae199,delivered,2017-06-27 20:38:10,2017-06-28 02:15:19,2017-06-29 11:37:46,2017-07-04 14:51:43,2017-07-17,0.23413194444444443,1.3905902777777779,5.1346875,6.759409722222222,-13.0,0,13.0,0.0,3.0,2017-07-05 00:00:00,2017-08-16 23:48:38,SP,santo andre,9280,233.04,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,220.0,13.04,3500.0,23625.0,220.0,13.04,bed_bath_table,233.04,0.0559560590456574,0,0,0,0,0,0.23413194444444443,1.3905902777777779,5.1346875,6.759409722222222,0.0,220.0,13.04,233.04,3500.0,23625.0,0.0559560590456574,233.04,-0.0907,Q3,On-time,Q5 High
ded23d37cdcc25b37b4473b7be770cb2,f96144f946e8e590fabf60a3a1e3342e,delivered,2018-07-26 18:25:40,2018-07-27 02:10:26,2018-08-02 14:13:00,2018-08-07 12:12:23,2018-08-20,0.32275462962962964,6.501782407407408,4.9162384259259255,11.740775462962963,-13.0,0,13.0,0.0,5.0,2018-08-08 00:00:00,2018-08-08 15:44:45,SP,sao paulo,3366,102.08,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,69.9,32.18,12300.0,64000.0,69.9,32.18,furniture_decor,102.08000000000001,0.3152429467084639,0,1,0,0,0,0.32275462962962964,6.501782407407408,4.9162384259259255,11.740775462962963,0.0,69.9,32.18,102.08000000000001,12300.0,64000.0,0.3152429467084639,102.08,0.4757,Q4 High,On-time,Q3
e28092688b076f8a163428deea7e3bfd,0fc139ebf3e835a4c3aa3e6ca7bdf289,delivered,2018-02-10 18:59:05,2018-02-15 04:07:07,2018-02-15 23:33:53,2018-02-22 21:05:16,2018-02-26,4.380578703703704,0.8102546296296296,6.896793981481482,12.087627314814815,-4.0,0,4.0,0.0,5.0,2018-02-23 00:00:00,2018-02-24 11:05:53,SP,santos,11030,33.27,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,25.49,7.78,200.0,4725.0,25.49,7.78,consoles_games,33.269999999999996,0.2338443041779381,0,1,0,0,0,3.7400818287037065,0.8102546296296296,6.896793981481482,12.087627314814815,0.0,25.49,7.78,33.269999999999996,200.0,4725.0,0.2338443041779381,33.27,-0.3258,Q1 Low,On-time,Q1
4071fd2362f826dbb5ea79880533cccf,a4e394f0af5d9354ae5618c0507b7bb6,delivered,2017-08-20 20:29:08,2017-08-20 20:45:15,2017-08-21 21:57:38,2017-08-25 19:06:41,2017-09-15,0.01119212962962963,1.0502662037037036,3.8812847222222224,4.942743055555556,-21.0,0,21.0,0.0,5.0,2017-08-26 00:00:00,2017-08-27 04:10:56,ES,vitoria,29090,101.35,4.0,4.0,credit_card,1.0,1.0,1,1,1,1,1,85.0,16.35,580.0,3420.0,85.0,16.35,consoles_games,101.35,0.16132215096201286,0,1,0,0,1,0.01119212962962963,1.0502662037037036,3.8812847222222224,4.942743055555556,0.0,85.0,16.35,101.35,580.0,3420.0,0.16132215096201286,101.35,-0.1616,Q3,On-time,Q3
5fbaa35725c08e8527b1bcae123d2490,bd55b1d19a6ff08e7436c50766a1fa5d,delivered,2017-11-28 13:32:04,2017-11-28 13:50:31,2017-12-15 18:29:48,2017-12-22 20:34:02,2017-12-20,0.0128125,17.19394675925926,7.086273148148148,24.293032407407406,2.0,1,0.0,2.0,1.0,2017-12-21 00:00:00,2017-12-23 00:17:07,DF,brasilia,70872,202.0,10.0,10.0,credit_card,1.0,1.0,1,1,1,1,1,179.9,22.1,3800.0,43516.0,179.9,22.1,baby,202.0,0.10940594059405942,1,0,0,0,1,0.0128125,16.934282986111118,7.086273148148148,24.293032407407406,2.0,179.9,22.1,202.0,3800.0,43516.0,0.10940594059405942,202.0,0.5149,Q4 High,2-3 days,Q5 High
5f4232203a9f7cd910b49787d7f32437,c6793321bb9d2c481ce86d3bc984e110,delivered,2018-07-30 17:49:02,2018-07-30 18:30:54,2018-08-03 14:57:00,2018-08-09 19:42:50,2018-08-24,0.029074074074074075,3.8514583333333334,6.19849537037037,10.079027777777778,-15.0,0,15.0,0.0,5.0,2018-08-10 00:00:00,2018-08-10 23:23:12,SP,sao paulo,1409,50.3,1.0,1.0,credit_card,1.0,1.0,1,1,1,1,1,31.98,18.32,350.0,3465.0,31.98,18.32,housewares,50.3,0.3642147117296223,0,1,0,0,0,0.029074074074074075,3.8514583333333334,6.19849537037037,10.079027777777778,0.0,31.98,18.32,50.3,350.0,3465.0,0.3642147117296223,50.3,-0.3279,Q1 Low,On-time,Q1
9b1936414d93398380f940b3f86edb5b,701f4ca7c23a770c833db304d7906b24,delivered,2017-09-24 19:21:57,2017-09-24 19:30:23,2017-09-27 16:48:20,2017-10-03 18:15:59,2017-10-19,0.005856481481481482,2.887465277777778,6.060868055555556,8.954189814814814,-16.0,0,16.0,0.0,5.0,2017-10-04 00:00:00,2017-10-04 22:50:31,PR,maringa,87005,21.1,2.0,2.0,credit_card,1.0,1.0,1,1,1,1,1,6.0,15.1,300.0,3840.0,6.0,15.1,housewares,21.1,0.7156398104265402,0,1,0,0,1,0.005856481481481482,2.887465277777778,6.060868055555556,8.954189814814814,0.0,11.99,15.1,22.38,300.0,3840.0,0.5927262426774297,22.38,-0.2748,Q2,On-time,Q1
7c94a691cda1b50778849a3e52d45dfc,8b3b03fef783fb837ca0b86a72b2e202,delivered,2017-11-27 15:06:38,2017-11-27 15:19:13,2017-11-30 17:48:07,2017-12-26 22:57:37,2017-12-19,0.008738425925925926,3.1034027777777777,26.214930555555554,29.32707175925926,7.0,1,0.0,7.0,1.0,2017-12-20 00:00:00,2017-12-20 13:22:50,ES,vitoria,29050,60.0,3.0,3.0,credit_card,1.0,1.0,1,1,1,1,1,44.9,15.1,400.0,600.0,44.9,15.1,bed_bath_table,60.0,0.25166666666666665,1,0,0,0,1,0.008738425925925926,3.1034027777777777,26.214930555555554,29.32707175925926,7.0,44.9,15.1,60.0,400.0,600.0,0.25166666666666665,60.0,-0.238,Q2,4-7 days,Q2
7f3329c837ba8107a556fc154276a04e,a610b70e49c8a60cff9007cfdb91bacb,delivered,2017-12-02 13:10:30,2017-12-02 13:37:41,2017-12-04 21:55:24,2017-12-12 21:28:37,2018-01-02,0.018877314814814816,2.345636574074074,7.981400462962963,10.345914351851851,-21.0,0,21.0,0.0,5.0,2017-12-13 00:00:00,2017-12-14 00:08:29,SP,sao caetano do sul,9520,150.39,2.0,2.0,credit_card,1.0,1.0,1,1,1,1,1,129.0,21.39,10750.0,58621.0,129.0,21.39,housewares,150.39,0.142230201476162,0,1,0,0,1,0.018877314814814816,2.345636574074074,7.981400462962963,10.345914351851851,0.0,129.0,21.39,150.39,10750.0,58621.0,0.142230201476162,150.39,0.4392,Q4 High,On-time,Q4
d8e084f74fa06f591e326975ca18a905,1de6fba12e5abd0cc6bf19f9cb96a59c,delivered,2018-07-22 20:33:06,2018-07-27 23:30:45,2018-07-25 14:14:00,2018-07-31 17:37:38,2018-08-23,5.123368055555556,-2.3866319444444444,6.141412037037037,8.878148148148147,-23.0,0,23.0,0.0,1.0,2018-08-01 00:00:00,2018-08-03 21:17:54,SP,sao paulo,4827,201.29,1.0,1.0,boleto,1.0,1.0,1,1,1,1,1,184.9,16.39,475.0,4180.0,184.9,16.39,electronics,201.29000000000002,0.081424809975657,1,0,0,0,0,3.7400818287037065,-0.0700483796296296,6.141412037037037,8.878148148148147,0.0,184.9,16.39,201.29000000000002,475.0,4180.0,0.081424809975657,201.29,-0.319,Q1 Low,On-time,Q4
00af53fdc2002f5b6a8f16db648e003b,b1517b4078772e718a46e03f9ea9321f,delivered,2017-06-20 15:00:00,2017-06-20 15:15:17,2017-06-23 12:15:50,2017-07-03 14:59:32,2017-07-10,0.010613425925925925,2.8753819444444444,10.113680555555556,12.999675925925926,-7.0,0,7.0,0.0,5.0,2017-07-04 00:00:00,2017-07-07 13:38:34,SP,itupeva,13295,51.75,2.0,2.0,credit_card,1.0,1.0,1,1,1,1,1,39.9,11.85,150.0,2816.0,39.9,11.85,sports_leisure,51.75,0.2289855072463768,0,1,0,0,1,0.010613425925925925,2.8753819444444444,10.113680555555556,12.999675925925926,0.0,39.9,11.85,51.75,150.0,2816.0,0.2289855072463768,51.75,-0.2865,Q2,On-time,Q1
4908cfa4f81ef32d94f2394f1cfbedfa,5f9ffa50c97b5c99894ca8f4fb0ff5af,delivered,2017-06-13 12:10:20,2017-06-13 20:05:37,2017-06-16 14:26:35,2017-06-22 16:10:00,2017-07-04,0.3300578703703704,2.7645601851851853,6.07181712962963,9.166435185185184,-12.0,0,12.0,0.0,5.0,2017-06-23 00:00:00,2017-06-24 01:15:38,SP,sorocaba,18077,148.45,5.0,5.0,credit_card,1.0,1.0,1,1,1,1,1,136.0,12.45,300.0,2415.0,136.0,12.45,stationery,148.45,0.08386662175816774,0,1,0,0,1,0.3300578703703704,2.7645601851851853,6.07181712962963,9.166435185185184,0.0,136.0,12.45,148.45,300.0,2415.0,0.08386662175816774,148.45,-0.1253,Q3,On-time,Q4
8d2d0f8cd26ecbe01fe9b2820bf45836,dd33e159dda0ff53ee235f422a5db59c,delivered,2018-06-27 08:12:24,2018-06-27 11:03:24,2018-06-27 09:55:00,2018-07-03 14:28:46,2018-07-18,0.11875,-0.0475,6.19011574074074,6.26136574074074,-15.0,0,15.0,0.0,5.0,2018-07-04 00:00:00,2018-07-04 11:40:04,SP,limeira,13482,50.41,1.0,1.0,credit_card,1.0,1.0,1,1,1,1,1,31.89,18.52,3275.0,7056.0,31.89,18.52,costruction_tools_garden,50.41,0.3673874231303313,0,1,0,0,0,0.11875,-0.0475,6.19011574074074,6.26136574074074,0.0,31.89,18.52,50.41,3275.0,7056.0,0.3673874231303313,50.41,-0.1991,Q2,On-time,Q1
a1706a33c76bfd77c2fa337f882b31b2,35b0436d8811d628c6cc361c0cacd2f9,delivered,2017-08-19 14:49:51,2017-08-19 15:05:07,2017-08-21 22:09:01,2017-08-28 16:10:09,2017-09-25,0.010601851851851852,2.294375,6.750787037037037,9.055763888888889,-28.0,0,28.0,0.0,5.0,2017-08-29 00:00:00,2017-08-31 21:00:51,PI,altos,64290,778.27,10.0,10.0,credit_card,1.0,1.0,1,1,1,1,1,748.0,30.27,413.0,2688.0,748.0,30.27,industry_commerce_and_business,778.27,0.038893957110000384,0,1,0,0,1,0.010601851851851852,2.294375,6.750787037037037,9.055763888888889,0.0,748.0,30.27,778.27,413.0,2688.0,0.038893957110000384,778.27,0.1441,Q4 High,On-time,Q5 High
